league,date,side,position,teamname,adversa_team,gamelength,result,kills,deaths,assists,firstblood,firstdragon,firsttower,totalKills,totalDragons,totalBarons,totalTowers,totalInhibitors
LVP SL,2025-02-06,Red,team,GIANTX Pride,LUA Gaming,39.73,1,15,16,34,0.0,1.0,1.0,31,5.0,2.0,15.0,3.0
LFL,2025-02-06,Blue,team,Solary,Gentle Mates,38.47,1,14,4,30,1.0,0.0,1.0,18,6.0,2.0,13.0,2.0
LFL,2025-02-06,Red,team,Gentle Mates,Solary,38.47,0,4,14,11,0.0,1.0,0.0,18,6.0,2.0,13.0,2.0
EBL,2025-02-06,Blue,team,Ankora Gaming,SPIKE Syndicate,33.93,0,17,20,47,0.0,1.0,0.0,37,5.0,2.0,13.0,3.0
EBL,2025-02-06,Red,team,SPIKE Syndicate,Ankora Gaming,33.93,1,20,17,31,1.0,0.0,1.0,37,5.0,2.0,13.0,3.0
LIT,2025-02-06,Blue,team,EKO Esports,Macko Esports,23.38,0,6,14,5,1.0,0.0,1.0,20,3.0,0.0,8.0,1.0
LIT,2025-02-06,Red,team,Macko Esports,EKO Esports,23.38,1,14,6,37,0.0,1.0,0.0,20,3.0,0.0,8.0,1.0
LVP SL,2025-02-06,Blue,team,Movistar KOI Fénix,Veni Vidi Vici,40.38,0,11,15,16,1.0,0.0,1.0,26,6.0,1.0,15.0,2.0
LVP SL,2025-02-06,Red,team,Veni Vidi Vici,Movistar KOI Fénix,40.38,1,15,11,43,0.0,1.0,0.0,26,6.0,1.0,15.0,2.0
LFL,2025-02-06,Blue,team,Gentle Mates,Solary,29.45,0,3,12,5,1.0,1.0,0.0,15,4.0,1.0,12.0,1.0
LFL,2025-02-06,Red,team,Solary,Gentle Mates,29.45,1,12,3,30,0.0,0.0,1.0,15,4.0,1.0,12.0,1.0
EBL,2025-02-06,Blue,team,Lupus Esports,BeFive,26.88,0,4,20,8,1.0,0.0,0.0,24,4.0,1.0,11.0,2.0
EBL,2025-02-06,Red,team,BeFive,Lupus Esports,26.88,1,20,4,45,0.0,1.0,1.0,24,4.0,1.0,11.0,2.0
NLC,2025-02-06,Blue,team,The Ruddy Sack,Lundqvist Lightside,26.83,1,21,7,61,1.0,0.0,1.0,28,4.0,1.0,11.0,1.0
NLC,2025-02-06,Red,team,Lundqvist Lightside,The Ruddy Sack,26.83,0,7,21,6,0.0,1.0,0.0,28,4.0,1.0,11.0,1.0
EBL,2025-02-06,Blue,team,Crvena zvezda Esports,Partizan Esports,32.43,0,15,33,34,1.0,0.0,1.0,48,5.0,1.0,12.0,1.0
EBL,2025-02-06,Red,team,Partizan Esports,Crvena zvezda Esports,32.43,1,33,15,81,0.0,1.0,0.0,48,5.0,1.0,12.0,1.0
LFL,2025-02-06,Blue,team,Galions,Karmine Corp Blue,30.0,1,13,6,37,1.0,1.0,0.0,19,3.0,1.0,8.0,1.0
LFL,2025-02-06,Red,team,Karmine Corp Blue,Galions,30.0,0,6,13,15,0.0,0.0,1.0,19,3.0,1.0,8.0,1.0
LVP SL,2025-02-06,Blue,team,Los Heretics,Barça eSports,45.62,1,16,12,46,0.0,1.0,0.0,28,7.0,2.0,15.0,1.0
LVP SL,2025-02-06,Red,team,Barça eSports,Los Heretics,45.62,0,12,16,25,1.0,0.0,1.0,28,7.0,2.0,15.0,1.0
LFL,2025-02-06,Blue,team,Karmine Corp Blue,Galions,36.37,1,19,18,48,1.0,0.0,1.0,37,5.0,2.0,10.0,1.0
LFL,2025-02-06,Red,team,Galions,Karmine Corp Blue,36.37,0,18,19,46,0.0,1.0,0.0,37,5.0,2.0,10.0,1.0
CD,2025-02-06,Blue,team,RATZ,Dopamina E-Sport,46.43,0,22,27,53,1.0,1.0,1.0,49,5.0,3.0,15.0,5.0
CD,2025-02-06,Red,team,Dopamina E-Sport,RATZ,46.43,1,27,22,70,0.0,0.0,0.0,49,5.0,3.0,15.0,5.0
LFL,2025-02-06,Blue,team,Galions,Karmine Corp Blue,28.98,0,8,19,20,0.0,0.0,0.0,27,4.0,1.0,11.0,3.0
LFL,2025-02-06,Red,team,Karmine Corp Blue,Galions,28.98,1,19,8,53,1.0,1.0,1.0,27,4.0,1.0,11.0,3.0
CD,2025-02-06,Blue,team,RATZ,Dopamina E-Sport,32.48,0,20,30,44,1.0,1.0,0.0,50,3.0,1.0,14.0,2.0
CD,2025-02-06,Red,team,Dopamina E-Sport,RATZ,32.48,1,30,20,50,0.0,0.0,1.0,50,3.0,1.0,14.0,2.0
CD,2025-02-06,Blue,team,Dopamina E-Sport,Corinthians Esports,27.05,1,35,19,73,1.0,0.0,1.0,54,3.0,0.0,10.0,1.0
CD,2025-02-06,Red,team,Corinthians Esports,Dopamina E-Sport,27.05,0,19,35,35,0.0,1.0,0.0,54,3.0,0.0,10.0,1.0
CD,2025-02-07,Blue,team,Corinthians Esports,Dopamina E-Sport,27.95,0,9,16,25,0.0,1.0,0.0,25,4.0,1.0,14.0,2.0
CD,2025-02-07,Red,team,Dopamina E-Sport,Corinthians Esports,27.95,1,16,9,43,1.0,0.0,1.0,25,4.0,1.0,14.0,2.0
LCK,2025-02-07,Blue,team,DRX,DN Freecs,33.52,1,16,9,36,0.0,0.0,0.0,25,4.0,1.0,12.0,1.0
LCK,2025-02-07,Red,team,DN Freecs,DRX,33.52,0,9,16,20,1.0,1.0,1.0,25,4.0,1.0,12.0,1.0
LCK,2025-02-07,Blue,team,DN Freecs,DRX,33.12,0,12,19,32,1.0,1.0,0.0,31,5.0,0.0,10.0,1.0
LCK,2025-02-07,Red,team,DRX,DN Freecs,33.12,1,19,12,54,0.0,0.0,1.0,31,5.0,0.0,10.0,1.0
LCP,2025-02-07,Blue,team,Fukuoka SoftBank HAWKS gaming,TALON,29.53,0,12,17,23,1.0,1.0,0.0,29,3.0,0.0,10.0,1.0
LCP,2025-02-07,Red,team,TALON,Fukuoka SoftBank HAWKS gaming,29.53,1,17,12,48,0.0,0.0,1.0,29,3.0,0.0,10.0,1.0
LCK,2025-02-07,Blue,team,Nongshim RedForce,OKSavingsBank BRION,33.55,1,17,15,52,1.0,0.0,0.0,32,5.0,1.0,12.0,1.0
LCK,2025-02-07,Red,team,OKSavingsBank BRION,Nongshim RedForce,33.55,0,15,17,41,0.0,1.0,1.0,32,5.0,1.0,12.0,1.0
LCP,2025-02-07,Blue,team,Fukuoka SoftBank HAWKS gaming,TALON,23.62,0,5,26,9,0.0,1.0,0.0,31,2.0,0.0,10.0,1.0
LCP,2025-02-07,Red,team,TALON,Fukuoka SoftBank HAWKS gaming,23.62,1,26,5,58,1.0,0.0,1.0,31,2.0,0.0,10.0,1.0
LCK,2025-02-07,Blue,team,OKSavingsBank BRION,Nongshim RedForce,28.48,0,6,17,12,0.0,0.0,0.0,23,3.0,1.0,10.0,1.0
